personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-001243,2025-07-01,7,-0.0,-0.1,0.002,-0.139,0.409,0.008,0.783,-0.997
P-001243,2025-08-01,8,-0.0,-0.1,0.018,0.456,0.383,0.236,0.746,-0.969
P-001243,2025-09-01,9,-0.084,-0.1,0.0,-0.454,0.487,-0.202,0.931,-0.956
P-001243,2025-10-01,10,-0.075,-0.1,0.0,0.261,0.509,0.011,1.0,-1.024
P-001243,2025-11-01,11,-0.035,-0.1,0.0,-0.207,0.428,-0.026,0.826,-1.048
P-001243,2025-12-01,12,-0.074,-0.1,0.0,0.0,0.454,0.008,0.889,-1.11
P-001244,2025-01-01,1,-0.009,-0.1,0.042,-0.124,0.247,-0.067,0.491,-0.159
P-001244,2025-02-01,2,-0.0,-0.1,-0.013,0.011,0.03,0.004,0.0,-0.223
P-001244,2025-03-01,3,-0.0,-0.1,0.041,0.032,0.217,-0.097,0.403,-0.178
P-001244,2025-04-01,4,-0.152,-0.1,1.671,-0.278,0.593,-0.128,0.923,-0.85
P-001244,2025-05-01,5,-0.022,-0.1,0.078,-0.074,0.502,0.036,1.0,-0.991
P-001244,2025-06-01,6,-0.033,-0.1,0.025,0.161,0.418,0.095,0.792,-1.011
P-001244,2025-07-01,7,-0.027,-0.1,0.033,-0.12,0.424,-0.086,0.837,-0.938
P-001244,2025-08-01,8,-0.0,-0.1,-0.026,-0.235,0.457,-0.157,0.873,-0.972
P-001244,2025-09-01,9,-0.0,0.2,0.021,-0.015,0.394,0.036,0.76,-0.986
P-001244,2025-10-01,10,-0.0,-0.1,0.006,-0.019,0.404,0.021,0.758,-1.105
P-001244,2025-11-01,11,-0.0,-0.1,-0.011,0.085,0.383,0.005,0.737,-1.096
P-001244,2025-12-01,12,-0.0,-0.1,0.011,-0.277,0.451,-0.112,0.866,-1.01
P-001245,2025-01-01,1,-0.0,0.2,-0.293,0.031,0.049,0.013,-0.053,0.094
P-001245,2025-02-01,2,-0.016,-0.1,0.361,-0.107,0.046,-0.075,0.017,0.065
P-001245,2025-03-01,3,-0.049,-0.1,1.738,-0.38,0.514,-0.271,0.801,-0.948
P-001245,2025-04-01,4,-0.0,-0.1,0.019,-0.011,0.345,-0.002,0.662,-0.961
P-001245,2025-05-01,5,-0.0,-0.1,-0.112,0.021,0.326,0.03,0.607,-0.947
P-001245,2025-06-01,6,-0.069,-0.1,-0.014,-0.197,0.335,-0.065,0.666,-0.902
P-001245,2025-07-01,7,-0.0,-0.1,0.063,0.438,0.398,0.335,0.788,-0.964
P-001245,2025-08-01,8,-0.009,-0.1,0.054,-0.307,0.354,-0.168,0.7,-0.933
P-001245,2025-09-01,9,-0.079,-0.1,-0.052,0.385,0.386,0.115,0.765,-0.902
P-001245,2025-10-01,10,-0.0,0.2,-0.7,0.494,0.191,0.347,0.181,0.097
P-001245,2025-11-01,11,-0.037,-0.1,-0.072,-0.037,0.01,-0.019,0.013,0.091
P-001245,2025-12-01,12,-0.0,-0.1,-0.122,0.126,0.09,0.051,0.098,0.048
P-001246,2025-01-01,1,-0.057,-0.1,-0.255,-0.03,0.13,0.008,0.244,0.109
P-001246,2025-02-01,2,-0.031,0.2,0.113,-0.162,0.065,-0.088,0.124,-0.003
P-001246,2025-03-01,3,-0.01,-0.1,-0.001,0.352,0.051,0.2,0.084,0.041
P-001246,2025-04-01,4,-0.0,-0.1,1.612,-0.51,0.424,-0.299,0.619,-0.658
P-001246,2025-05-01,5,-0.071,-0.1,-0.034,0.235,0.306,0.061,0.543,-0.785
P-001246,2025-06-01,6,-0.0,-0.1,0.234,-0.127,0.375,-0.011,0.726,-0.971
P-001246,2025-07-01,7,-0.015,-0.1,-0.06,0.114,0.308,0.082,0.609,-1.0
P-001246,2025-08-01,8,-0.015,-0.1,-0.06,0.353,0.244,0.174,0.472,-0.83
P-001246,2025-09-01,9,-0.0,-0.1,-0.576,-0.128,0.103,-0.026,0.071,-0.004
P-001246,2025-10-01,10,-0.054,0.2,-0.304,0.006,0.039,-0.011,0.006,0.056
P-001246,2025-11-01,11,-0.177,-0.1,0.26,0.068,0.181,-0.043,0.283,0.076
P-001246,2025-12-01,12,-0.041,0.2,0.003,0.144,0.087,0.065,0.149,0.001
P-001247,2025-01-01,1,-0.0,0.2,-0.229,-0.107,0.05,-0.151,0.026,0.204
P-001247,2025-02-01,2,-0.075,-0.1,0.243,0.057,0.054,0.055,0.096,0.166
P-001247,2025-03-01,3,-0.0,0.2,-0.277,-0.085,0.024,-0.076,-0.004,0.265
P-001247,2025-04-01,4,-0.0,-0.1,-0.029,0.031,0.035,-0.003,0.054,0.18
P-001247,2025-05-01,5,-0.004,0.2,0.182,-0.083,0.053,-0.034,-0.082,0.278
P-001247,2025-06-01,6,-0.0,-0.1,0.051,0.212,0.016,0.014,-0.0,0.202
P-001247,2025-07-01,7,-0.017,0.2,0.029,-0.074,0.026,0.013,-0.026,0.06
P-001247,2025-08-01,8,-0.028,-0.1,0.147,-0.104,0.018,-0.096,0.031,0.111
P-001247,2025-09-01,9,-0.035,0.2,-0.126,0.306,0.032,0.014,0.041,0.224
P-001247,2025-10-01,10,-0.065,-0.1,-0.158,-0.041,0.02,-0.027,0.038,0.181
P-001247,2025-11-01,11,-0.036,-0.1,0.166,-0.003,0.031,0.029,-0.04,0.254
P-001247,2025-12-01,12,-0.091,0.2,-0.057,-0.191,0.088,-0.071,0.164,0.13
P-001248,2025-01-01,1,-0.005,0.2,-0.315,0.209,0.016,0.13,0.015,0.093
P-001248,2025-02-01,2,-0.005,-0.1,0.032,-0.076,0.041,-0.073,0.035,0.264
P-001248,2025-03-01,3,-0.008,-0.1,-0.08,0.119,0.028,0.041,-0.029,0.229
P-001248,2025-04-01,4,-0.0,0.2,0.144,-0.082,0.063,0.003,-0.092,0.124
P-001248,2025-05-01,5,-0.002,-0.1,-0.295,-0.047,0.016,0.017,-0.008,0.201
P-001248,2025-06-01,6,-0.0,0.2,0.33,-0.054,0.09,-0.092,-0.134,0.077
P-001248,2025-07-01,7,-0.009,-0.1,0.046,0.103,0.081,-0.001,0.137,0.207
P-001248,2025-08-01,8,-0.0,-0.1,-0.235,-0.041,0.051,0.061,-0.035,0.191
P-001248,2025-09-01,9,-0.073,0.2,0.224,-0.038,0.035,0.008,0.012,0.11
P-001248,2025-10-01,10,-0.0,-0.1,-0.133,0.134,0.047,0.013,0.089,0.128
P-001248,2025-11-01,11,-0.105,0.2,0.605,0.047,0.025,0.023,-0.024,0.013
P-001248,2025-12-01,12,-0.0,-0.1,-0.194,-0.093,0.017,-0.046,0.029,0.142
P-001249,2025-01-01,1,-0.0,-0.1,-0.489,0.207,0.083,0.123,-0.143,0.223
P-001249,2025-02-01,2,-0.052,-0.1,3.952,-0.444,0.456,-0.292,0.612,-0.868
P-001249,2025-03-01,3,-0.0,0.2,-0.071,0.007,0.325,0.008,0.618,-0.821
P-001249,2025-04-01,4,-0.017,-0.1,-0.013,-0.296,0.428,-0.163,0.832,-0.79
P-001249,2025-05-01,5,-0.004,0.2,-0.031,0.394,0.37,0.246,0.723,-0.795
P-001249,2025-06-01,6,-0.0,0.2,-0.926,0.504,0.306,0.321,-0.143,0.778
P-001249,2025-07-01,7,-0.174,-0.1,2.601,-0.045,0.266,-0.187,-0.06,0.276
P-001249,2025-08-01,8,-0.0,-0.1,-0.045,0.068,0.038,0.062,0.041,0.207
P-001249,2025-09-01,9,-0.037,0.2,0.108,0.149,0.049,0.046,-0.096,0.223
P-001249,2025-10-01,10,-0.0,-0.1,-0.203,-0.073,0.027,-0.099,0.041,0.258
P-001249,2025-11-01,11,-0.0,-0.1,-0.063,0.092,0.082,0.058,-0.143,0.251
P-001249,2025-12-01,12,-0.0,-0.1,0.134,-0.176,0.056,-0.092,-0.085,0.214
P-001250,2025-01-01,1,-0.008,-0.1,-0.121,0.199,0.115,0.055,0.157,0.062
P-001250,2025-02-01,2,-0.026,0.2,0.173,-0.096,0.082,-0.055,0.128,0.016
P-001250,2025-03-01,3,-0.031,-0.1,-0.312,0.065,0.015,-0.003,-0.022,0.043
P-001250,2025-04-01,4,-0.045,-0.1,2.385,-0.396,0.426,-0.17,0.669,-0.824
P-001250,2025-05-01,5,-0.0,-0.1,0.066,0.238,0.39,0.051,0.726,-0.791
P-001250,2025-06-01,6,-0.01,-0.1,-0.109,-0.0,0.358,0.001,0.699,-0.817
P-001250,2025-07-01,7,-0.0,-0.1,0.065,-0.061,0.375,-0.005,0.726,-0.892
P-001250,2025-08-01,8,-0.01,-0.1,0.012,0.218,0.341,0.045,0.671,-0.828
P-001250,2025-09-01,9,-0.0,0.2,-0.571,-0.106,0.111,-0.015,0.119,-0.017
P-001250,2025-10-01,10,-0.033,-0.1,-0.156,0.337,0.023,0.124,0.033,0.033
P-001250,2025-11-01,11,-0.02,-0.1,-0.198,-0.077,0.041,-0.03,-0.054,0.069
P-001250,2025-12-01,12,-0.023,-0.1,0.331,-0.215,0.1,-0.155,0.192,0.051
P-001251,2025-01-01,1,-0.103,-0.1,0.311,0.151,0.12,0.054,0.164,-0.217
P-001251,2025-02-01,2,-0.0,-0.1,-0.207,-0.423,0.186,-0.201,0.313,-0.214
P-001251,2025-03-01,3,-0.0,-0.1,0.012,0.256,0.176,0.128,0.326,-0.171
P-001251,2025-04-01,4,-0.108,-0.1,1.513,-0.346,0.528,-0.165,0.84,-0.927
P-001251,2025-05-01,5,-0.084,-0.1,0.186,0.143,0.518,0.097,0.964,-0.919
P-001251,2025-06-01,6,-0.064,-0.1,-0.059,-0.173,0.348,-0.042,0.671,-0.873
P-001251,2025-07-01,7,-0.0,-0.1,0.107,-0.156,0.431,0.009,0.822,-1.007
P-001251,2025-08-01,8,-0.002,0.2,0.0,-0.196,0.399,-0.084,0.771,-0.924
P-001251,2025-09-01,9,-0.098,-0.1,0.0,0.231,0.432,0.08,0.823,-1.09
P-001251,2025-10-01,10,-0.027,-0.1,0.0,-0.388,0.468,-0.12,0.909,-1.117
P-001251,2025-11-01,11,-0.0,-0.1,0.0,-0.035,0.468,-0.068,0.884,-1.188
P-001251,2025-12-01,12,-0.101,-0.1,0.0,0.825,0.393,0.39,0.778,-1.038
P-001252,2025-01-01,1,-0.055,-0.1,-0.261,0.186,0.053,0.079,0.082,0.143
P-001252,2025-02-01,2,-0.0,-0.1,-0.333,-0.052,0.037,0.045,-0.066,0.211
P-001252,2025-03-01,3,-0.0,-0.1,0.789,0.048,0.033,0.026,-0.042,0.152
P-001252,2025-04-01,4,-0.006,-0.1,-0.442,0.061,0.029,0.015,0.018,0.253
P-001252,2025-05-01,5,-0.0,-0.1,0.248,-0.207,0.049,-0.183,0.085,0.124
P-001252,2025-06-01,6,-0.038,0.2,-0.175,0.104,0.033,0.052,-0.056,0.183
P-001252,2025-07-01,7,-0.0,-0.1,0.538,0.05,0.021,0.087,-0.024,0.127
P-001252,2025-08-01,8,-0.0,-0.1,-0.02,-0.006,0.062,0.064,0.112,0.131
P-001252,2025-09-01,9,-0.0,0.2,-0.077,-0.026,0.063,0.162,-0.122,0.061
P-001252,2025-10-01,10,-0.0,-0.1,0.191,-0.065,0.012,0.008,-0.022,0.002
P-001252,2025-11-01,11,-0.0,0.2,0.08,0.037,0.057,-0.073,0.098,0.196
P-001252,2025-12-01,12,-0.029,-0.1,-0.18,0.054,0.022,-0.03,0.021,0.179
P-001253,2025-01-01,1,-0.069,-0.1,-0.335,-0.222,0.045,0.01,0.086,0.125
P-001253,2025-02-01,2,-0.031,-0.1,0.0,0.255,0.057,0.058,-0.101,0.141
P-001253,2025-03-01,3,-0.06,-0.1,-0.174,-0.061,0.055,-0.023,0.081,0.218
P-001253,2025-04-01,4,-0.0,-0.1,-0.07,0.261,0.07,0.125,-0.133,0.159
P-001253,2025-05-01,5,-0.027,-0.1,0.511,-0.212,0.066,-0.097,-0.123,0.137
P-001253,2025-06-01,6,-0.0,-0.1,-0.172,0.017,0.017,-0.099,0.023,0.264
P-001253,2025-07-01,7,-0.044,-0.1,-0.13,-0.032,0.051,-0.044,-0.091,0.252
P-001253,2025-08-01,8,-0.047,0.2,0.162,-0.136,0.012,-0.094,-0.006,0.217
P-001253,2025-09-01,9,-0.019,-0.1,0.116,0.323,0.017,0.113,0.027,-0.003
P-001253,2025-10-01,10,-0.0,0.2,-0.032,0.111,0.131,-0.008,0.238,0.123
P-001253,2025-11-01,11,-0.0,-0.1,0.042,-0.202,0.036,-0.074,0.067,0.075
P-001253,2025-12-01,12,-0.0,-0.1,-0.082,-0.143,0.068,0.01,-0.129,0.142
P-001254,2025-01-01,1,-0.0,-0.1,-0.429,0.05,0.036,-0.008,0.036,0.167
P-001254,2025-02-01,2,-0.038,0.2,0.253,0.016,0.054,0.012,-0.104,0.103
P-001254,2025-03-01,3,-0.042,-0.1,0.155,0.162,0.086,-0.011,0.156,0.045
P-001254,2025-04-01,4,-0.0,-0.1,-0.29,-0.152,0.028,-0.039,0.039,0.123
P-001254,2025-05-01,5,-0.011,-0.1,0.324,-0.073,0.041,-0.033,0.069,0.15
P-001254,2025-06-01,6,-0.0,0.2,-0.255,0.115,0.006,0.047,0.002,0.311
P-001254,2025-07-01,7,-0.0,-0.1,0.1,0.151,0.037,0.188,-0.053,0.156
P-001254,2025-08-01,8,-0.046,-0.1,-0.003,-0.13,0.023,-0.101,0.037,0.164
P-001254,2025-09-01,9,-0.0,0.2,-0.204,0.044,0.006,0.065,-0.0,0.301
P-001254,2025-10-01,10,-0.0,-0.1,0.481,0.039,0.059,-0.003,0.117,0.136
P-001254,2025-11-01,11,-0.0,-0.1,-0.044,0.015,0.13,0.041,0.231,0.209
P-001254,2025-12-01,12,-0.0,-0.1,-0.213,-0.07,0.059,-0.028,-0.094,0.136
P-001255,2025-01-01,1,-0.0,-0.1,-0.124,-0.068,0.064,0.024,0.097,0.101
P-001255,2025-02-01,2,-0.0,0.2,-0.119,0.017,0.034,0.039,0.049,0.074
P-001255,2025-03-01,3,-0.199,-0.1,2.488,-0.576,0.454,-0.266,0.656,-0.903
P-001255,2025-04-01,4,-0.0,-0.1,-0.02,0.516,0.356,0.242,0.712,-0.949
P-001255,2025-05-01,5,-0.0,-0.1,-0.06,-0.218,0.375,-0.001,0.741,-0.922
P-001255,2025-06-01,6,-0.085,-0.1,0.073,0.006,0.354,-0.07,0.703,-0.937
P-001255,2025-07-01,7,-0.0,0.2,-0.038,-0.203,0.325,-0.047,0.645,-0.877
P-001255,2025-08-01,8,-0.0,-0.1,0.054,0.168,0.326,0.046,0.65,-0.91
P-001255,2025-09-01,9,-0.045,-0.1,-0.078,0.061,0.313,-0.025,0.591,-0.916
P-001255,2025-10-01,10,-0.0,0.2,-0.599,0.595,0.155,0.238,0.099,0.049
P-001255,2025-11-01,11,-0.06,-0.1,-0.391,0.121,0.081,-0.015,0.112,0.083
P-001255,2025-12-01,12,-0.0,-0.1,0.283,0.093,0.04,0.011,0.035,0.101
P-001256,2025-01-01,1,-0.035,-0.1,-0.079,0.166,0.042,0.1,0.043,0.158
P-001256,2025-02-01,2,-0.0,-0.1,-0.238,-0.117,0.009,-0.039,0.008,0.162
P-001256,2025-03-01,3,-0.0,0.2,0.079,0.002,0.012,0.049,0.001,0.168
P-001256,2025-04-01,4,-0.037,-0.1,0.022,-0.159,0.027,-0.074,0.053,0.089
P-001256,2025-05-01,5,-0.0,-0.1,0.072,0.245,0.041,-0.002,0.024,0.223
P-001256,2025-06-01,6,-0.04,0.2,-0.108,-0.081,0.04,-0.015,-0.063,0.105
P-001256,2025-07-01,7,-0.0,-0.1,0.251,0.202,0.055,0.087,0.107,0.017
P-001256,2025-08-01,8,-0.0,0.2,-0.164,-0.192,0.018,-0.043,0.014,0.273
P-001256,2025-09-01,9,-0.008,-0.1,0.103,-0.002,0.019,0.014,0.006,0.023
P-001256,2025-10-01,10,-0.0,-0.1,-0.088,0.14,0.057,0.057,-0.09,0.014
P-001256,2025-11-01,11,-0.096,-0.1,-0.205,-0.07,0.01,0.035,0.01,0.227
P-001256,2025-12-01,12,-0.024,-0.1,0.376,0.013,0.055,-0.066,-0.09,0.096
P-001257,2025-01-01,1,-0.144,-0.1,-0.341,0.14,0.036,0.069,0.056,0.17
P-001257,2025-02-01,2,-0.0,0.2,0.47,-0.231,0.061,-0.014,0.092,0.091
P-001257,2025-03-01,3,-0.025,-0.1,-0.389,0.029,0.035,0.082,0.051,0.196
P-001257,2025-04-01,4,-0.003,-0.1,0.334,0.128,0.043,-0.012,0.042,0.157
P-001257,2025-05-01,5,-0.099,0.2,0.124,0.041,0.073,0.093,0.132,0.207
P-001257,2025-06-01,6,-0.04,-0.1,-0.107,0.071,0.031,0.084,0.03,0.127
P-001257,2025-07-01,7,-0.002,0.2,-0.264,-0.126,0.098,-0.034,-0.131,0.123
P-001257,2025-08-01,8,-0.051,-0.1,0.069,0.019,0.048,0.106,0.039,0.172
P-001257,2025-09-01,9,-0.0,-0.1,0.312,0.124,0.064,0.036,-0.106,0.017
P-001257,2025-10-01,10,-0.017,-0.1,-0.173,-0.189,0.076,-0.025,-0.119,0.04
P-001257,2025-11-01,11,-0.039,-0.1,0.0,0.09,0.039,0.025,0.012,0.154
P-001257,2025-12-01,12,-0.0,-0.1,-0.276,-0.07,0.058,-0.113,-0.033,0.187
P-001258,2025-01-01,1,-0.0,0.2,-0.189,0.195,0.074,0.145,0.106,0.089
P-001258,2025-02-01,2,-0.053,-0.1,-0.1,-0.012,0.079,-0.067,-0.143,0.177
P-001258,2025-03-01,3,-0.0,0.2,-0.078,-0.153,0.022,-0.06,-0.03,0.09
P-001258,2025-04-01,4,-0.078,-0.1,0.205,0.16,0.069,0.051,0.082,0.298
P-001258,2025-05-01,5,-0.0,-0.1,-0.067,-0.355,0.014,-0.043,0.014,0.094
P-001258,2025-06-01,6,-0.0,0.2,-0.092,0.373,0.021,0.071,0.003,0.127
P-001258,2025-07-01,7,-0.075,-0.1,-0.022,0.019,0.008,0.08,-0.011,0.18
P-001258,2025-08-01,8,-0.0,-0.1,0.195,0.002,0.026,0.011,0.048,0.14
P-001258,2025-09-01,9,-0.0,-0.1,-0.223,-0.089,0.012,-0.055,0.004,0.203
P-001258,2025-10-01,10,-0.0,0.2,0.139,0.136,0.028,0.01,0.054,0.225
P-001258,2025-11-01,11,-0.049,-0.1,-0.163,-0.016,0.033,0.042,0.039,0.177
P-001258,2025-12-01,12,-0.021,0.2,0.03,0.137,0.01,-0.024,0.016,0.136
P-001259,2025-01-01,1,-0.0,-0.1,-0.228,-0.06,0.008,0.031,-0.0,0.091
P-001259,2025-02-01,2,-0.05,0.2,0.112,0.064,0.025,-0.116,0.011,0.223
P-001259,2025-03-01,3,-0.0,-0.1,0.026,0.024,0.007,0.026,0.001,0.138
P-001259,2025-04-01,4,-0.0,0.2,-0.321,0.221,0.168,0.088,0.27,0.182
P-001259,2025-05-01,5,-0.015,-0.1,-0.067,-0.032,0.047,0.043,-0.052,0.11
P-001259,2025-06-01,6,-0.079,-0.1,0.248,0.013,0.008,0.071,-0.007,0.048
P-001259,2025-07-01,7,-0.03,-0.1,0.276,-0.029,0.056,0.016,0.111,0.116
P-001259,2025-08-01,8,-0.0,-0.1,-0.115,-0.069,0.057,-0.023,-0.11,0.228
P-001259,2025-09-01,9,-0.0,0.2,-0.208,0.128,0.09,0.079,-0.143,0.258
P-001259,2025-10-01,10,-0.043,-0.1,0.274,-0.114,0.069,0.021,0.084,0.177
P-001259,2025-11-01,11,-0.014,-0.1,-0.23,0.077,0.075,0.095,-0.096,0.194
P-001259,2025-12-01,12,-0.027,-0.1,0.271,0.047,0.055,0.069,0.056,0.162
P-001260,2025-01-01,1,-0.0,-0.1,-0.041,-0.006,0.07,-0.001,0.117,0.029
P-001260,2025-02-01,2,-0.0,0.2,-0.096,0.163,0.017,0.091,0.018,0.016
P-001260,2025-03-01,3,-0.096,-0.1,-0.112,-0.116,0.053,-0.051,-0.101,0.007
P-001260,2025-04-01,4,-0.125,-0.1,1.697,-0.172,0.416,-0.097,0.625,-0.629
P-001260,2025-05-01,5,-0.0,-0.1,0.161,0.1,0.305,0.055,0.59,-0.871
P-001260,2025-06-01,6,-0.079,-0.1,-0.07,-0.045,0.402,-0.075,0.777,-0.765
P-001260,2025-07-01,7,-0.012,-0.1,0.013,-0.014,0.366,0.018,0.728,-0.944
P-001260,2025-08-01,8,-0.0,0.2,0.132,-0.103,0.412,-0.062,0.823,-1.0
P-001260,2025-09-01,9,-0.0,-0.1,-0.556,0.205,0.125,0.135,0.077,-0.041
P-001260,2025-10-01,10,-0.0,-0.1,-0.309,0.183,0.014,0.042,0.012,0.03
P-001260,2025-11-01,11,-0.0,-0.1,0.251,-0.01,0.089,0.023,0.165,-0.038
P-001260,2025-12-01,12,-0.0,0.2,0.057,-0.143,0.083,-0.054,0.098,0.014
P-001261,2025-01-01,1,-0.0,-0.1,-0.39,0.168,0.038,0.083,-0.046,0.232
P-001261,2025-02-01,2,-0.066,-0.1,0.018,0.052,0.142,0.045,0.204,0.123
P-001261,2025-03-01,3,-0.0,0.2,0.12,-0.082,0.013,-0.196,-0.006,0.172
P-001261,2025-04-01,4,-0.0,-0.1,-0.189,-0.033,0.022,0.027,-0.025,0.079
P-001261,2025-05-01,5,-0.035,-0.1,-0.265,-0.101,0.037,0.029,-0.053,0.241
P-001261,2025-06-01,6,-0.0,0.2,0.879,0.276,0.035,0.029,0.039,0.05
P-001261,2025-07-01,7,-0.07,-0.1,-0.261,-0.096,0.026,-0.083,0.003,0.329
P-001261,2025-08-01,8,-0.0,-0.1,-0.359,0.003,0.072,0.027,0.072,0.302
P-001261,2025-09-01,9,-0.0,0.2,1.245,0.102,0.04,0.028,-0.019,0.114
P-001261,2025-10-01,10,-0.0,-0.1,-0.115,-0.191,0.042,-0.085,0.084,0.148
P-001261,2025-11-01,11,-0.0,0.2,-0.269,0.211,0.072,0.048,-0.124,0.124
P-001261,2025-12-01,12,-0.059,-0.1,0.453,-0.023,0.055,-0.054,0.104,0.049
P-001262,2025-01-01,1,-0.072,-0.1,0.34,-0.242,0.237,-0.08,0.432,-0.19
P-001262,2025-02-01,2,-0.001,-0.1,-0.063,-0.016,0.259,0.007,0.504,-0.19
P-001262,2025-03-01,3,-0.08,-0.1,-0.006,0.193,0.15,0.023,0.278,-0.134
P-001262,2025-04-01,4,-0.064,-0.1,1.25,-0.235,0.519,-0.176,0.807,-0.856
P-001262,2025-05-01,5,-0.037,-0.1,0.046,-0.042,0.415,0.019,0.816,-1.038
P-001262,2025-06-01,6,-0.0,-0.1,0.112,-0.274,0.385,-0.102,0.729,-0.984
P-001262,2025-07-01,7,-0.0,0.2,0.0,0.013,0.429,0.072,0.83,-1.085
P-001262,2025-08-01,8,-0.013,-0.1,-0.057,-0.075,0.518,-0.095,1.0,-0.91
P-001262,2025-09-01,9,-0.0,-0.1,0.061,-0.331,0.501,-0.208,0.936,-1.035
P-001262,2025-10-01,10,-0.068,-0.1,-0.018,0.047,0.406,0.045,0.794,-1.046
P-001262,2025-11-01,11,-0.0,-0.1,0.018,0.381,0.491,0.124,0.956,-1.21
P-001262,2025-12-01,12,-0.0,-0.1,-0.044,-0.418,0.359,-0.219,0.698,-1.04
P-001263,2025-01-01,1,-0.056,-0.1,-0.354,0.084,0.053,-0.002,-0.085,0.146
P-001263,2025-02-01,2,-0.0,-0.1,0.145,-0.104,0.103,-0.219,0.164,0.235
P-001263,2025-03-01,3,-0.0,0.2,-0.232,0.236,0.108,0.101,-0.138,0.134
P-001263,2025-04-01,4,-0.0,-0.1,0.092,-0.14,0.004,-0.085,-0.003,0.247
P-001263,2025-05-01,5,-0.0,0.2,0.129,-0.063,0.02,-0.105,0.026,0.143
P-001263,2025-06-01,6,-0.107,-0.1,-0.008,-0.001,0.077,-0.04,-0.097,0.081
P-001263,2025-07-01,7,-0.0,0.2,0.178,0.018,0.047,0.01,0.059,0.138
P-001263,2025-08-01,8,-0.066,-0.1,-0.211,-0.013,0.067,0.057,0.124,0.252
P-001263,2025-09-01,9,-0.031,-0.1,0.078,0.181,0.065,0.072,-0.099,0.207
P-001263,2025-10-01,10,-0.0,0.2,-0.114,0.066,0.056,0.004,-0.09,0.211
P-001263,2025-11-01,11,-0.008,-0.1,0.416,0.021,0.037,-0.031,0.027,0.092
P-001263,2025-12-01,12,-0.009,0.2,-0.026,-0.105,0.02,-0.046,0.026,0.162
P-001264,2025-01-01,1,-0.029,0.2,-0.079,0.054,0.052,0.061,0.082,0.132
P-001264,2025-02-01,2,-0.047,-0.1,-0.184,-0.024,0.038,-0.052,-0.066,0.148
P-001264,2025-03-01,3,-0.011,0.2,-0.05,-0.075,0.035,0.004,0.046,0.119
P-001264,2025-04-01,4,-0.0,-0.1,0.026,0.008,0.02,-0.021,-0.02,0.086
P-001264,2025-05-01,5,-0.0,-0.1,-0.324,0.159,0.075,0.035,-0.143,0.252
P-001264,2025-06-01,6,-0.02,0.2,0.468,-0.246,0.025,0.003,-0.034,0.204
P-001264,2025-07-01,7,-0.0,-0.1,-0.035,-0.035,0.067,-0.039,0.115,0.114
P-001264,2025-08-01,8,-0.007,-0.1,-0.207,0.333,0.017,0.109,0.007,0.178
P-001264,2025-09-01,9,-0.011,-0.1,0.471,-0.062,0.003,0.061,-0.002,0.174
P-001264,2025-10-01,10,-0.022,0.2,-0.054,0.022,0.058,0.013,-0.085,0.117
P-001264,2025-11-01,11,-0.129,-0.1,-0.044,-0.04,0.009,0.061,-0.01,0.159
P-001264,2025-12-01,12,-0.033,0.2,0.101,0.067,0.016,0.083,-0.028,0.057
P-001265,2025-01-01,1,-0.089,-0.1,-0.298,0.25,0.148,0.186,0.27,0.126
P-001265,2025-02-01,2,-0.0,-0.1,-0.244,-0.078,0.087,-0.025,-0.133,0.218
P-001265,2025-03-01,3,-0.018,0.2,0.154,-0.267,0.056,-0.148,-0.095,0.133
P-001265,2025-04-01,4,-0.127,-0.1,0.158,0.244,0.042,0.088,-0.045,0.1
P-001265,2025-05-01,5,-0.068,-0.1,-0.008,0.025,0.081,0.052,0.137,0.225
P-001265,2025-06-01,6,-0.0,0.2,0.188,-0.02,0.07,0.008,0.099,0.208
P-001265,2025-07-01,7,-0.0,-0.1,-0.177,0.046,0.072,-0.057,0.112,0.05
P-001265,2025-08-01,8,-0.029,-0.1,0.004,0.056,0.058,0.0,-0.099,0.164
P-001265,2025-09-01,9,-0.006,-0.1,-0.371,-0.001,0.072,0.028,-0.139,0.242
P-001265,2025-10-01,10,-0.084,-0.1,0.899,-0.09,0.052,-0.005,0.073,0.166
P-001265,2025-11-01,11,-0.0,0.2,-0.053,0.179,0.037,-0.03,0.045,0.158
P-001265,2025-12-01,12,-0.049,-0.1,0.134,-0.144,0.093,-0.064,-0.115,0.083
P-001266,2025-01-01,1,-0.0,-0.1,-0.419,-0.086,0.02,-0.089,0.006,0.157
P-001266,2025-02-01,2,-0.065,-0.1,0.244,0.03,0.037,-0.055,0.05,0.134
P-001266,2025-03-01,3,-0.018,-0.1,-0.348,-0.13,0.039,-0.045,-0.045,0.165
P-001266,2025-04-01,4,-0.0,0.2,0.604,0.258,0.047,0.06,0.067,0.165
P-001266,2025-05-01,5,-0.056,-0.1,-0.266,0.05,0.062,-0.002,-0.1,-0.016
P-001266,2025-06-01,6,-0.0,0.2,0.085,-0.214,0.077,-0.005,-0.143,0.062
P-001266,2025-07-01,7,-0.053,-0.1,0.172,0.241,0.053,0.128,0.095,0.081
P-001266,2025-08-01,8,-0.077,-0.1,0.152,-0.07,0.049,0.077,-0.076,0.076
P-001266,2025-09-01,9,-0.0,0.2,-0.316,0.097,0.053,0.018,0.083,0.271
