personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-001432,2025-11-01,11,-0.081,-0.1,0.073,-0.182,0.444,0.003,0.846,-0.624
P-001432,2025-12-01,12,-0.0,-0.1,-0.708,0.919,0.158,0.217,-0.038,0.143
P-001433,2025-01-01,1,-0.062,0.2,-0.212,-0.082,0.166,-0.054,-0.072,0.011
P-001433,2025-02-01,2,-0.022,-0.1,-0.148,0.258,0.102,0.164,-0.039,0.102
P-001433,2025-03-01,3,-0.0,-0.1,-0.463,-0.182,0.117,-0.233,-0.015,0.247
P-001433,2025-04-01,4,-0.066,-0.1,6.396,-0.194,0.522,-0.151,0.827,-0.645
P-001433,2025-05-01,5,-0.171,-0.1,-0.062,0.206,0.333,0.197,0.611,-0.649
P-001433,2025-06-01,6,-0.035,-0.1,-0.029,-0.463,0.337,-0.085,0.744,-0.652
P-001433,2025-07-01,7,-0.147,0.2,0.285,-0.429,0.474,-0.123,1.032,-0.816
P-001433,2025-08-01,8,-0.026,-0.1,-0.144,0.035,0.295,-0.007,0.582,-0.754
P-001433,2025-09-01,9,-0.0,-0.1,-0.664,1.786,0.301,0.5,-0.095,0.241
P-001433,2025-10-01,10,-0.0,-0.1,-0.326,-0.269,0.168,0.035,0.018,0.329
P-001433,2025-11-01,11,-0.0,0.2,0.261,0.278,0.122,-0.124,-0.113,0.02
P-001433,2025-12-01,12,-0.0,-0.1,0.253,-0.175,0.065,-0.067,0.02,0.218
P-001434,2025-01-01,1,-0.0,-0.1,-0.238,-0.044,0.093,0.011,0.052,0.162
P-001434,2025-02-01,2,-0.109,0.2,-0.215,0.041,0.089,0.001,0.159,0.121
P-001434,2025-03-01,3,-0.0,-0.1,0.184,0.143,0.056,0.029,-0.062,0.179
P-001434,2025-04-01,4,-0.11,-0.1,3.484,-0.288,0.56,-0.138,0.76,-0.826
P-001434,2025-05-01,5,-0.0,-0.1,-0.14,-0.139,0.482,-0.027,0.949,-0.58
P-001434,2025-06-01,6,-0.114,-0.1,0.097,-0.107,0.46,0.047,0.934,-0.616
P-001434,2025-07-01,7,-0.001,-0.1,-0.172,0.269,0.346,0.192,0.623,-0.63
P-001434,2025-08-01,8,-0.0,-0.1,-0.039,-0.269,0.466,0.035,0.798,-0.649
P-001434,2025-09-01,9,-0.0,0.2,-0.622,0.275,0.206,-0.092,-0.05,0.219
P-001434,2025-10-01,10,-0.0,-0.1,0.028,-0.071,0.131,-0.17,-0.11,0.125
P-001434,2025-11-01,11,-0.0,0.2,-0.258,0.603,0.175,0.233,0.103,0.046
P-001434,2025-12-01,12,-0.151,-0.1,0.202,-0.188,0.169,-0.16,-0.05,0.313
P-001435,2025-01-01,1,-0.0,-0.1,-0.238,-0.068,0.11,-0.136,-0.101,0.141
P-001435,2025-02-01,2,-0.0,0.2,-0.292,0.266,0.082,0.021,-0.097,0.219
P-001435,2025-03-01,3,-0.0,-0.1,0.462,-0.13,0.132,-0.016,0.03,0.104
P-001435,2025-04-01,4,-0.079,-0.1,1.839,-0.067,0.411,-0.182,0.661,-0.492
P-001435,2025-05-01,5,-0.031,-0.1,0.181,-0.135,0.407,0.127,0.663,-0.636
P-001435,2025-06-01,6,-0.0,-0.1,0.182,-0.432,0.429,-0.18,0.697,-0.724
P-001435,2025-07-01,7,-0.0,-0.1,-0.155,0.112,0.368,0.204,0.629,-0.569
P-001435,2025-08-01,8,-0.064,-0.1,0.014,0.333,0.493,0.116,0.855,-0.687
P-001435,2025-09-01,9,-0.0,-0.1,-0.744,0.363,0.213,0.231,0.119,0.17
P-001435,2025-10-01,10,-0.117,-0.1,-0.529,-0.109,0.132,-0.221,-0.028,0.221
P-001435,2025-11-01,11,-0.0,-0.1,0.603,-0.153,0.072,-0.091,-0.104,0.203
P-001435,2025-12-01,12,-0.095,-0.1,0.587,0.315,0.21,0.055,0.24,0.237
P-001436,2025-01-01,1,-0.043,-0.1,-0.606,-0.007,0.139,0.077,-0.118,0.383
P-001436,2025-02-01,2,-0.0,-0.1,1.197,-0.022,0.185,-0.02,-0.051,0.109
P-001436,2025-03-01,3,-0.062,-0.1,1.882,-0.054,0.52,0.106,0.809,-0.585
P-001436,2025-04-01,4,-0.092,-0.1,0.093,-0.094,0.288,-0.065,0.698,-0.75
P-001436,2025-05-01,5,-0.0,0.2,-0.013,-0.091,0.419,-0.012,0.732,-0.724
P-001436,2025-06-01,6,-0.111,-0.1,-0.006,-0.049,0.341,-0.135,0.567,-0.628
P-001436,2025-07-01,7,-0.196,-0.1,0.19,-0.169,0.462,0.025,0.848,-0.741
P-001436,2025-08-01,8,-0.019,-0.1,0.027,-0.553,0.482,0.04,0.9,-0.534
P-001436,2025-09-01,9,-0.094,-0.1,-0.134,0.965,0.56,0.226,1.016,-0.818
P-001436,2025-10-01,10,-0.0,-0.1,-0.771,0.402,0.222,0.131,0.117,0.218
P-001436,2025-11-01,11,-0.0,0.2,0.097,0.171,0.103,-0.022,-0.031,0.162
P-001436,2025-12-01,12,-0.0,-0.1,-0.196,-0.234,0.107,0.122,0.142,0.183
P-001437,2025-01-01,1,-0.102,-0.1,-0.2,0.116,0.121,0.016,-0.167,-0.007
P-001437,2025-02-01,2,-0.0,-0.1,-0.26,-0.022,0.132,-0.063,0.055,0.039
P-001437,2025-03-01,3,-0.006,-0.1,0.496,-0.12,0.148,-0.149,-0.152,0.216
P-001437,2025-04-01,4,-0.09,0.2,0.06,-0.064,0.172,0.192,-0.132,0.047
P-001437,2025-05-01,5,-0.05,-0.1,-0.558,0.036,0.147,-0.27,-0.118,0.338
P-001437,2025-06-01,6,-0.0,-0.1,1.068,0.02,0.164,0.144,0.123,0.068
P-001437,2025-07-01,7,-0.077,-0.1,-0.289,-0.08,0.146,-0.042,0.055,0.255
P-001437,2025-08-01,8,-0.041,-0.1,0.185,0.177,0.12,0.123,-0.066,0.268
P-001437,2025-09-01,9,-0.0,-0.1,-0.017,0.0,0.097,-0.051,-0.005,0.13
P-001437,2025-10-01,10,-0.0,0.2,0.291,-0.136,0.207,-0.026,-0.13,0.156
P-001437,2025-11-01,11,-0.0,-0.1,-0.474,0.254,0.129,0.128,-0.02,0.103
P-001437,2025-12-01,12,-0.0,0.2,0.305,-0.002,0.178,-0.011,0.051,0.133
P-001438,2025-01-01,1,-0.0,0.2,-0.249,-0.054,0.099,-0.155,0.119,0.079
P-001438,2025-02-01,2,-0.052,-0.1,-0.115,0.086,0.126,-0.046,-0.101,0.08
P-001438,2025-03-01,3,-0.0,0.2,-0.122,-0.021,0.157,-0.102,0.088,0.265
P-001438,2025-04-01,4,-0.091,-0.1,2.105,0.037,0.243,-0.102,0.28,-0.489
P-001438,2025-05-01,5,-0.062,-0.1,0.398,-0.207,0.335,-0.235,0.735,-0.578
P-001438,2025-06-01,6,-0.004,-0.1,-0.723,0.256,0.227,0.05,-0.126,0.182
P-001438,2025-07-01,7,-0.0,-0.1,0.154,-0.192,0.194,0.035,-0.265,0.166
P-001438,2025-08-01,8,-0.018,-0.1,-0.001,0.045,0.169,-0.029,0.069,0.187
P-001438,2025-09-01,9,-0.023,0.2,-0.151,0.006,0.079,-0.086,0.061,0.2
P-001438,2025-10-01,10,-0.075,-0.1,0.006,0.203,0.157,-0.028,-0.013,0.004
P-001438,2025-11-01,11,-0.126,0.2,-0.307,-0.175,0.207,-0.217,-0.17,0.282
P-001438,2025-12-01,12,-0.013,-0.1,0.42,-0.101,0.036,-0.062,-0.006,0.366
P-001439,2025-01-01,1,-0.045,0.2,-0.091,0.072,0.184,-0.259,0.162,0.046
P-001439,2025-02-01,2,-0.187,-0.1,1.911,-0.324,0.504,-0.206,0.778,-0.719
P-001439,2025-03-01,3,-0.0,-0.1,-0.005,-0.143,0.369,-0.149,0.754,-0.605
P-001439,2025-04-01,4,-0.102,-0.1,0.005,0.217,0.413,0.107,0.732,-0.591
P-001439,2025-05-01,5,-0.0,-0.1,-0.127,0.092,0.318,0.129,0.453,-0.497
P-001439,2025-06-01,6,-0.011,0.2,-0.712,-0.095,0.128,-0.057,-0.036,0.178
P-001439,2025-07-01,7,-0.135,-0.1,-0.32,0.108,0.13,0.039,-0.133,0.241
P-001439,2025-08-01,8,-0.093,-0.1,0.847,0.363,0.174,0.242,0.06,0.073
P-001439,2025-09-01,9,-0.0,-0.1,-0.194,-0.116,0.186,0.079,-0.144,0.103
P-001439,2025-10-01,10,-0.0,-0.1,0.149,-0.024,0.158,-0.013,0.017,0.256
P-001439,2025-11-01,11,-0.0,0.2,-0.095,-0.058,0.133,-0.01,0.095,0.254
P-001439,2025-12-01,12,-0.057,-0.1,-0.054,0.365,0.134,0.125,-0.053,0.185
P-001440,2025-01-01,1,-0.048,0.2,-0.286,-0.118,0.117,0.06,0.159,0.246
P-001440,2025-02-01,2,-0.0,-0.1,-0.06,0.127,0.033,-0.07,-0.007,0.115
P-001440,2025-03-01,3,-0.0,-0.1,-0.135,-0.016,0.123,-0.1,-0.083,0.291
P-001440,2025-04-01,4,-0.084,-0.1,3.463,-0.092,0.525,-0.044,0.818,-0.561
P-001440,2025-05-01,5,-0.099,-0.1,-0.137,0.14,0.256,0.112,0.551,-0.449
P-001440,2025-06-01,6,-0.071,-0.1,0.099,-0.472,0.242,-0.285,0.571,-0.635
P-001440,2025-07-01,7,-0.14,-0.1,-0.047,0.806,0.268,0.23,0.628,-0.443
P-001440,2025-08-01,8,-0.0,-0.1,0.006,-0.378,0.304,-0.223,0.486,-0.428
P-001440,2025-09-01,9,-0.0,-0.1,-0.764,0.481,0.23,0.151,0.029,0.058
P-001440,2025-10-01,10,-0.027,0.2,0.096,-0.151,0.07,-0.028,-0.106,0.005
P-001440,2025-11-01,11,-0.11,-0.1,0.954,-0.012,0.066,-0.082,0.019,0.124
P-001440,2025-12-01,12,-0.0,-0.1,-0.349,0.027,0.04,-0.071,0.005,0.226
P-001441,2025-01-01,1,-0.032,-0.1,-0.447,-0.036,0.091,0.051,-0.046,0.154
P-001441,2025-02-01,2,-0.0,-0.1,-0.417,0.129,0.059,0.204,-0.03,0.149
P-001441,2025-03-01,3,-0.0,-0.1,0.976,-0.105,0.191,-0.017,0.086,0.323
P-001441,2025-04-01,4,-0.038,-0.1,-0.039,-0.126,0.06,-0.024,0.07,0.015
P-001441,2025-05-01,5,-0.0,-0.1,-0.343,0.169,0.097,0.23,-0.118,0.338
P-001441,2025-06-01,6,-0.0,-0.1,0.698,-0.015,0.191,-0.085,-0.128,0.144
P-001441,2025-07-01,7,-0.0,-0.1,-0.057,-0.022,0.047,-0.052,0.005,0.085
P-001441,2025-08-01,8,-0.154,0.2,0.358,0.068,0.164,-0.064,0.199,0.09
P-001441,2025-09-01,9,-0.0,-0.1,-0.429,-0.112,0.148,-0.262,-0.11,0.155
P-001441,2025-10-01,10,-0.0,0.2,-0.07,0.182,0.068,0.101,-0.011,0.05
P-001441,2025-11-01,11,-0.0,-0.1,0.45,0.023,0.155,-0.156,-0.062,0.159
P-001441,2025-12-01,12,-0.0,0.2,0.383,-0.071,0.05,-0.068,-0.034,0.218
P-001442,2025-01-01,1,-0.0,0.2,-0.281,-0.197,0.167,-0.08,-0.052,0.003
P-001442,2025-02-01,2,-0.061,-0.1,-0.102,0.364,0.06,0.245,-0.13,0.469
P-001442,2025-03-01,3,-0.114,-0.1,3.221,-0.165,0.472,0.028,0.751,-0.378
P-001442,2025-04-01,4,-0.0,-0.1,-0.007,-0.17,0.325,0.122,0.541,-0.716
P-001442,2025-05-01,5,-0.006,-0.1,-0.072,0.124,0.317,0.086,0.637,-0.584
P-001442,2025-06-01,6,-0.041,-0.1,-0.106,-0.122,0.394,-0.198,0.63,-0.664
P-001442,2025-07-01,7,-0.056,-0.1,0.23,-0.215,0.402,0.053,0.843,-0.554
P-001442,2025-08-01,8,-0.046,-0.1,-0.094,0.301,0.396,0.133,0.842,-0.561
P-001442,2025-09-01,9,-0.0,-0.1,0.125,-0.456,0.424,-0.196,0.685,-0.57
P-001442,2025-10-01,10,-0.0,0.2,-0.808,0.955,0.151,0.215,0.021,0.19
P-001442,2025-11-01,11,-0.0,-0.1,0.231,0.075,0.151,-0.082,-0.092,0.263
P-001442,2025-12-01,12,-0.0,0.2,0.242,-0.066,0.153,-0.045,-0.139,0.115
P-001443,2025-01-01,1,-0.097,-0.1,-0.411,-0.012,0.202,0.079,-0.099,0.334
P-001443,2025-02-01,2,-0.032,-0.1,0.515,0.026,0.154,-0.006,0.074,0.109
P-001443,2025-03-01,3,-0.0,-0.1,-0.16,0.145,0.074,0.062,-0.046,0.324
P-001443,2025-04-01,4,-0.0,-0.1,2.675,-0.421,0.562,-0.216,0.862,-0.713
P-001443,2025-05-01,5,-0.01,-0.1,-0.076,0.211,0.279,0.241,0.473,-0.662
P-001443,2025-06-01,6,-0.138,-0.1,0.03,-0.016,0.359,-0.162,0.662,-0.696
P-001443,2025-07-01,7,-0.086,-0.1,0.059,0.019,0.352,0.173,0.626,-0.706
P-001443,2025-08-01,8,-0.027,0.2,-0.012,-0.275,0.497,-0.026,0.912,-0.579
P-001443,2025-09-01,9,-0.0,-0.1,0.06,-0.004,0.43,-0.166,0.905,-0.795
P-001443,2025-10-01,10,-0.018,-0.1,0.031,0.125,0.551,0.032,0.984,-1.013
P-001443,2025-11-01,11,-0.026,-0.1,-0.285,0.378,0.451,0.2,0.725,-0.551
P-001443,2025-12-01,12,-0.0,-0.1,-0.702,-0.129,0.141,0.07,0.007,0.241
P-001444,2025-01-01,1,-0.012,-0.1,-0.529,0.04,0.058,0.119,-0.093,0.296
P-001444,2025-02-01,2,-0.105,-0.1,3.92,-0.11,0.579,-0.123,0.849,-0.355
P-001444,2025-03-01,3,-0.0,-0.1,0.104,0.129,0.256,0.077,0.569,-0.608
P-001444,2025-04-01,4,-0.0,-0.1,0.048,-0.392,0.336,-0.12,0.505,-0.573
P-001444,2025-05-01,5,-0.0,-0.1,0.059,-0.153,0.347,-0.163,0.701,-0.649
P-001444,2025-06-01,6,-0.0,0.2,-0.851,1.229,0.202,0.402,-0.12,0.204
P-001444,2025-07-01,7,-0.075,-0.1,0.539,-0.216,0.144,-0.115,-0.023,0.308
P-001444,2025-08-01,8,-0.0,0.2,-0.211,0.112,0.139,0.1,-0.178,0.106
P-001444,2025-09-01,9,-0.097,-0.1,0.31,-0.028,0.048,-0.122,-0.029,0.27
P-001444,2025-10-01,10,-0.0,-0.1,0.138,0.066,0.15,0.052,-0.018,0.289
P-001444,2025-11-01,11,-0.0,-0.1,-0.224,-0.261,0.103,-0.267,-0.124,0.223
P-001444,2025-12-01,12,-0.228,-0.1,0.086,0.138,0.202,0.233,-0.204,0.129
P-001445,2025-01-01,1,-0.022,-0.1,-0.442,0.081,0.173,0.181,0.085,0.368
P-001445,2025-02-01,2,-0.0,0.2,-0.296,-0.101,0.199,-0.059,0.108,0.176
P-001445,2025-03-01,3,-0.093,-0.1,6.161,-0.313,0.595,-0.252,0.913,-0.753
P-001445,2025-04-01,4,-0.123,-0.1,-0.108,0.221,0.384,0.035,0.588,-0.567
P-001445,2025-05-01,5,-0.195,-0.1,-0.032,0.034,0.331,-0.107,0.596,-0.614
P-001445,2025-06-01,6,-0.0,-0.1,0.074,-0.212,0.353,-0.111,0.694,-0.696
P-001445,2025-07-01,7,-0.0,-0.1,0.031,0.295,0.511,0.113,0.926,-0.436
P-001445,2025-08-01,8,-0.0,-0.1,0.1,-0.039,0.541,-0.004,1.037,-0.641
P-001445,2025-09-01,9,-0.0,-0.1,-0.188,-0.195,0.32,-0.118,0.519,-0.507
P-001445,2025-10-01,10,-0.026,0.2,-0.683,0.11,0.297,0.056,-0.134,0.012
P-001445,2025-11-01,11,-0.072,-0.1,-0.299,0.437,0.105,0.075,0.039,0.282
P-001445,2025-12-01,12,-0.019,-0.1,0.094,-0.08,0.046,-0.018,-0.062,0.037
P-001446,2025-01-01,1,-0.0,0.2,-0.465,0.038,0.126,-0.004,-0.015,0.215
P-001446,2025-02-01,2,-0.089,-0.1,3.492,-0.364,0.428,-0.008,0.727,-0.685
P-001446,2025-03-01,3,-0.0,-0.1,0.08,0.385,0.33,0.168,0.71,-0.703
P-001446,2025-04-01,4,-0.0,-0.1,-0.107,-0.297,0.347,0.014,0.644,-0.536
P-001446,2025-05-01,5,-0.073,-0.1,0.091,0.043,0.436,-0.073,0.71,-0.551
P-001446,2025-06-01,6,-0.0,0.2,-0.732,0.235,0.223,0.217,0.226,0.187
P-001446,2025-07-01,7,-0.0,-0.1,-0.284,0.256,0.163,0.065,-0.064,0.224
P-001446,2025-08-01,8,-0.0,-0.1,0.079,0.065,0.168,-0.159,-0.047,0.121
P-001446,2025-09-01,9,-0.0,-0.1,0.429,-0.149,0.091,-0.05,0.032,0.153
P-001446,2025-10-01,10,-0.0,-0.1,-0.201,-0.03,0.098,-0.104,-0.072,0.23
P-001446,2025-11-01,11,-0.0,-0.1,0.013,0.124,0.159,-0.057,-0.071,0.143
P-001446,2025-12-01,12,-0.095,-0.1,0.283,-0.156,0.155,-0.091,0.069,0.314
P-001447,2025-01-01,1,-0.054,-0.1,-0.196,-0.03,0.137,-0.13,-0.006,0.086
P-001447,2025-02-01,2,-0.124,0.2,-0.134,-0.03,0.166,-0.139,0.007,0.356
P-001447,2025-03-01,3,-0.003,-0.1,-0.027,-0.181,0.149,-0.116,-0.005,0.256
P-001447,2025-04-01,4,-0.095,-0.1,2.046,0.459,0.523,0.025,0.751,-0.19
P-001447,2025-05-01,5,-0.0,-0.1,0.31,-0.508,0.359,-0.305,0.826,-0.527
P-001447,2025-06-01,6,-0.03,-0.1,0.07,0.355,0.382,0.197,0.865,-0.625
P-001447,2025-07-01,7,-0.0,-0.1,-0.293,0.038,0.42,-0.153,0.662,-0.33
P-001447,2025-08-01,8,-0.0,-0.1,0.253,-0.044,0.265,-0.006,0.449,-0.754
P-001447,2025-09-01,9,-0.0,-0.1,-0.724,0.199,0.121,0.17,0.06,0.132
P-001447,2025-10-01,10,-0.0,-0.1,-0.177,-0.014,0.067,-0.254,-0.007,0.272
P-001447,2025-11-01,11,-0.0,-0.1,-0.248,0.104,0.043,-0.01,-0.058,0.386
P-001447,2025-12-01,12,-0.0,-0.1,0.133,-0.124,0.178,-0.036,-0.16,0.12
P-001448,2025-01-01,1,-0.0,-0.1,-0.403,-0.045,0.205,-0.038,0.121,0.211
P-001448,2025-02-01,2,-0.0,-0.1,0.027,-0.083,0.138,-0.134,-0.057,-0.047
P-001448,2025-03-01,3,-0.009,0.2,0.391,0.186,0.147,-0.105,0.094,0.031
P-001448,2025-04-01,4,-0.08,-0.1,-0.09,-0.078,0.034,-0.094,-0.015,0.214
P-001448,2025-05-01,5,-0.1,0.2,-0.092,-0.363,0.164,0.022,0.107,0.125
P-001448,2025-06-01,6,-0.102,-0.1,0.12,0.585,0.136,0.037,-0.157,0.101
P-001448,2025-07-01,7,-0.0,0.2,-0.382,-0.027,0.105,-0.041,-0.049,0.321
P-001448,2025-08-01,8,-0.0,-0.1,0.254,-0.022,0.164,0.034,0.064,0.392
P-001448,2025-09-01,9,-0.0,0.2,0.487,0.061,0.153,0.034,-0.055,0.149
P-001448,2025-10-01,10,-0.066,-0.1,-0.392,0.029,0.171,0.023,0.016,0.367
P-001448,2025-11-01,11,-0.072,-0.1,0.613,0.0,0.128,0.152,0.022,0.148
P-001448,2025-12-01,12,-0.0,-0.1,-0.31,0.022,0.053,0.085,0.098,0.319
P-001449,2025-01-01,1,-0.1,-0.1,-0.33,0.009,0.159,0.02,-0.058,0.108
P-001449,2025-02-01,2,-0.0,0.2,0.116,-0.16,0.075,0.053,-0.142,0.231
P-001449,2025-03-01,3,-0.0,-0.1,-0.267,0.462,0.105,0.187,-0.007,0.061
P-001449,2025-04-01,4,-0.011,-0.1,4.602,-0.51,0.573,-0.185,0.788,-0.635
P-001449,2025-05-01,5,-0.0,-0.1,-0.137,0.318,0.348,-0.034,0.762,-0.584
P-001449,2025-06-01,6,-0.02,-0.1,-0.083,0.21,0.422,0.235,0.706,-0.401
P-001449,2025-07-01,7,-0.062,0.2,0.12,-0.315,0.377,-0.038,0.591,-0.641
P-001449,2025-08-01,8,-0.0,-0.1,-0.039,0.166,0.466,-0.152,0.97,-0.443
P-001449,2025-09-01,9,-0.0,-0.1,-0.722,0.255,0.129,-0.041,0.005,0.168
P-001449,2025-10-01,10,-0.003,-0.1,-0.128,-0.06,0.122,-0.056,-0.051,0.184
P-001449,2025-11-01,11,-0.002,-0.1,-0.009,-0.201,0.087,0.025,-0.037,0.401
P-001449,2025-12-01,12,-0.046,-0.1,-0.074,0.181,0.177,-0.111,-0.027,0.258
P-001450,2025-01-01,1,-0.0,-0.1,-0.256,-0.006,0.15,0.092,0.122,0.049
P-001450,2025-02-01,2,-0.0,-0.1,-0.158,-0.069,0.174,0.023,0.084,0.104
P-001450,2025-03-01,3,-0.126,-0.1,-0.2,0.097,0.193,0.142,-0.188,0.342
P-001450,2025-04-01,4,-0.202,-0.1,3.407,-0.232,0.391,-0.05,0.631,-0.478
P-001450,2025-05-01,5,-0.0,-0.1,-0.72,0.102,0.229,0.059,-0.236,0.146
P-001450,2025-06-01,6,-0.031,-0.1,-0.009,0.107,0.117,-0.058,0.028,0.191
P-001450,2025-07-01,7,-0.0,0.2,0.163,0.253,0.042,0.111,-0.025,0.244
P-001450,2025-08-01,8,-0.103,-0.1,0.011,-0.129,0.07,-0.09,-0.022,0.246
P-001450,2025-09-01,9,-0.0,0.2,-0.251,-0.02,0.046,-0.084,-0.102,0.403
P-001450,2025-10-01,10,-0.0,-0.1,0.427,0.042,0.175,0.182,0.086,-0.016
P-001450,2025-11-01,11,-0.0,-0.1,0.117,-0.142,0.095,-0.051,-0.034,0.265
P-001450,2025-12-01,12,-0.0,-0.1,-0.212,-0.025,0.123,0.065,-0.043,0.202
P-001451,2025-01-01,1,-0.0,0.2,-0.246,0.086,0.19,0.062,-0.108,0.194
P-001451,2025-02-01,2,-0.0,-0.1,-0.316,-0.106,0.045,0.015,-0.047,0.069
P-001451,2025-03-01,3,-0.017,-0.1,0.368,0.014,0.15,-0.016,-0.027,0.172
P-001451,2025-04-01,4,-0.238,0.2,0.206,0.096,0.067,-0.042,-0.07,0.079
P-001451,2025-05-01,5,-0.0,-0.1,-0.425,-0.176,0.173,0.043,0.048,0.279
P-001451,2025-06-01,6,-0.135,-0.1,0.463,-0.081,0.196,0.004,-0.096,0.343
P-001451,2025-07-01,7,-0.014,-0.1,-0.021,0.191,0.085,0.061,0.161,0.135
P-001451,2025-08-01,8,-0.0,-0.1,0.2,0.175,0.152,-0.028,-0.149,0.133
P-001451,2025-09-01,9,-0.022,-0.1,-0.247,-0.191,0.112,0.039,-0.176,0.103
P-001451,2025-10-01,10,-0.143,-0.1,0.375,0.001,0.069,0.041,0.016,0.229
P-001451,2025-11-01,11,-0.016,-0.1,-0.446,-0.05,0.059,0.16,-0.086,0.126
P-001451,2025-12-01,12,-0.0,-0.1,0.848,0.183,0.151,0.129,-0.082,0.063
P-001452,2025-01-01,1,-0.0,-0.1,-0.423,0.119,0.067,0.071,-0.054,0.155
P-001452,2025-02-01,2,-0.018,-0.1,0.04,-0.223,0.089,0.262,-0.062,0.105
P-001452,2025-03-01,3,-0.043,-0.1,0.058,-0.009,0.061,0.055,-0.003,0.403
P-001452,2025-04-01,4,-0.191,-0.1,3.03,-0.082,0.424,-0.016,0.716,-0.714
P-001452,2025-05-01,5,-0.0,0.2,-0.006,-0.12,0.26,0.31,0.541,-0.805
P-001452,2025-06-01,6,-0.092,-0.1,0.133,0.06,0.437,0.138,0.705,-0.529
P-001452,2025-07-01,7,-0.0,-0.1,-0.133,-0.058,0.564,-0.021,1.022,-0.799
P-001452,2025-08-01,8,-0.0,-0.1,0.148,-0.241,0.162,0.057,0.399,-0.698
P-001452,2025-09-01,9,-0.0,-0.1,-0.127,0.43,0.331,0.131,0.712,-0.467
P-001452,2025-10-01,10,-0.015,-0.1,0.174,-0.486,0.463,-0.165,0.873,-0.481
P-001452,2025-11-01,11,-0.055,0.2,-0.098,0.736,0.394,0.044,0.878,-0.524
P-001452,2025-12-01,12,-0.0,-0.1,-0.611,0.148,0.137,0.11,-0.095,-0.04
P-001453,2025-01-01,1,-0.014,-0.1,-0.326,-0.205,0.129,0.056,-0.088,0.09
P-001453,2025-02-01,2,-0.0,0.2,0.117,0.089,0.041,-0.032,0.029,0.222
P-001453,2025-03-01,3,-0.0,-0.1,-0.301,0.241,0.105,0.012,0.056,0.208
P-001453,2025-04-01,4,-0.024,-0.1,4.149,-0.228,0.58,0.041,0.747,-0.549
P-001453,2025-05-01,5,-0.0,-0.1,-0.003,-0.052,0.451,-0.118,0.809,-0.595
P-001453,2025-06-01,6,-0.0,-0.1,-0.102,-0.066,0.372,-0.213,0.707,-0.281
P-001453,2025-07-01,7,-0.0,-0.1,-0.21,0.173,0.277,0.005,0.581,-0.594
P-001453,2025-08-01,8,-0.0,-0.1,0.302,-0.112,0.362,0.045,0.807,-0.577
P-001453,2025-09-01,9,-0.0,-0.1,-0.762,-0.078,0.167,0.028,-0.007,0.166
P-001453,2025-10-01,10,-0.0,0.2,-0.407,0.273,0.229,-0.032,-0.169,0.278
P-001453,2025-11-01,11,-0.116,-0.1,0.261,-0.081,0.033,-0.019,0.022,0.297
P-001453,2025-12-01,12,-0.0,-0.1,0.262,0.009,0.093,0.061,-0.097,0.253
P-001454,2025-01-01,1,-0.0,-0.1,-0.161,-0.237,0.159,0.009,-0.01,0.336
P-001454,2025-02-01,2,-0.0,0.2,-0.134,0.331,0.174,0.045,0.057,-0.027
P-001454,2025-03-01,3,-0.0,-0.1,2.723,-0.094,0.479,0.132,0.653,-0.666
P-001454,2025-04-01,4,-0.111,-0.1,0.016,-0.221,0.354,-0.123,0.703,-0.474
P-001454,2025-05-01,5,-0.088,-0.1,0.061,-0.162,0.377,-0.289,0.676,-0.999
P-001454,2025-06-01,6,-0.0,-0.1,-0.156,0.087,0.466,0.075,1.008,-0.627
P-001454,2025-07-01,7,-0.071,-0.1,0.02,0.29,0.45,0.341,0.814,-0.55
P-001454,2025-08-01,8,-0.001,-0.1,0.201,-0.555,0.316,-0.131,0.727,-0.615
P-001454,2025-09-01,9,-0.048,-0.1,-0.067,0.954,0.412,0.127,0.948,-0.787
P-001454,2025-10-01,10,-0.0,0.2,-0.756,-0.057,0.238,0.032,0.1,0.314
P-001454,2025-11-01,11,-0.051,-0.1,-0.099,0.255,0.05,-0.05,-0.028,0.153
P-001454,2025-12-01,12,-0.037,-0.1,-0.11,0.086,0.196,-0.088,-0.092,0.216
P-001455,2025-01-01,1,-0.0,-0.1,-0.243,-0.271,0.117,-0.27,-0.152,0.156
P-001455,2025-02-01,2,-0.0,0.2,-0.003,0.375,0.171,0.243,0.029,-0.11
P-001455,2025-03-01,3,-0.046,-0.1,2.348,-0.085,0.514,-0.173,0.538,-0.442
P-001455,2025-04-01,4,-0.037,-0.1,0.06,-0.215,0.479,0.022,0.892,-0.475
P-001455,2025-05-01,5,-0.045,-0.1,-0.069,0.113,0.463,-0.041,0.866,-0.611
P-001455,2025-06-01,6,-0.068,-0.1,0.156,-0.357,0.527,0.113,0.954,-0.447
P-001455,2025-07-01,7,-0.038,0.2,-0.117,0.142,0.387,-0.013,0.593,-0.505
P-001455,2025-08-01,8,-0.011,-0.1,0.152,-0.222,0.427,0.074,0.732,-0.635
P-001455,2025-09-01,9,-0.0,-0.1,-0.06,0.63,0.367,0.071,0.753,-0.604
P-001455,2025-10-01,10,-0.0,0.2,-0.736,0.063,0.221,0.025,0.093,0.033
P-001455,2025-11-01,11,-0.014,-0.1,-0.019,0.202,0.148,0.201,-0.147,0.009
