personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity,sleep_quality,fatigue_level,work_stress,mood_wellbeing,work_life_balance,job_satisfaction,recovery_quality,self_reported_strain,checkin_completion,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change,is_deployed,dep_duration_days,dep_intensity,dep_hardship,dep_recovery_required,dep_type,dep_location,took_leave,leave_duration_days,leave_type,days_since_prev_leave,original_ref_id,age,gender,department,job_role,job_level,education_level,education_field,marital_status,distance_from_home,business_travel,overtime_eligible,total_working_years,years_in_service,years_in_current_role,years_since_last_promotion,years_with_curr_supervisor,baseline_env_satisfaction,baseline_job_satisfaction,baseline_job_involvement,baseline_work_life_balance,baseline_rel_satisfaction,performance_rating,training_times_last_year,monthly_income,percent_salary_hike,num_prior_organizations,hr_attrition_historical,baseline_available,history_periods_count,duty_hours_personal_mean,duty_hours_personal_std,duty_hours_personal_median,duty_hours_delta_vs_baseline,duty_hours_pct_change_vs_baseline,duty_hours_zscore_vs_baseline,duty_hours_lag1_diff,overtime_hours_personal_mean,overtime_hours_personal_std,overtime_hours_personal_median,overtime_hours_delta_vs_baseline,overtime_hours_pct_change_vs_baseline,overtime_hours_zscore_vs_baseline,overtime_hours_lag1_diff,night_shifts_personal_mean,night_shifts_personal_std,night_shifts_personal_median,night_shifts_delta_vs_baseline,night_shifts_pct_change_vs_baseline,night_shifts_zscore_vs_baseline,night_shifts_lag1_diff,consecutive_duty_days_personal_mean,consecutive_duty_days_personal_std,consecutive_duty_days_personal_median,consecutive_duty_days_delta_vs_baseline,consecutive_duty_days_pct_change_vs_baseline,consecutive_duty_days_zscore_vs_baseline,consecutive_duty_days_lag1_diff,rest_hours_personal_mean,rest_hours_personal_std,rest_hours_personal_median,rest_hours_delta_vs_baseline,rest_hours_pct_change_vs_baseline,rest_hours_zscore_vs_baseline,rest_hours_lag1_diff,workload_score_personal_mean,workload_score_personal_std,workload_score_personal_median,workload_score_delta_vs_baseline,workload_score_pct_change_vs_baseline,workload_score_zscore_vs_baseline,workload_score_lag1_diff,sleep_quality_personal_mean,sleep_quality_personal_std,sleep_quality_personal_median,sleep_quality_delta_vs_baseline,sleep_quality_pct_change_vs_baseline,sleep_quality_zscore_vs_baseline,sleep_quality_lag1_diff,fatigue_level_personal_mean,fatigue_level_personal_std,fatigue_level_personal_median,fatigue_level_delta_vs_baseline,fatigue_level_pct_change_vs_baseline,fatigue_level_zscore_vs_baseline,fatigue_level_lag1_diff,self_reported_strain_personal_mean,self_reported_strain_personal_std,self_reported_strain_personal_median,self_reported_strain_delta_vs_baseline,self_reported_strain_pct_change_vs_baseline,self_reported_strain_zscore_vs_baseline,self_reported_strain_lag1_diff,period_latent_strain_score,period_support_priority,target_support_priority_next_month,target_support_score_next_month,data_completeness
P-001128,2025-09-01,9,190.1,7.8,2,5,88.2,26.9,2,1.18,3.8,2.5,1.8,4.0,3.9,3.8,3.8,1.4,True,-0.0,-0.1,0.101,-0.12,0.058,-0.044,-0.091,0.071,0,0,1,1,False,None,Base,0,0,None,60,RM657,32,Male,Research & Development,Laboratory Technician,1,4,Life Sciences,Single,25,Travel_Rarely,Yes,1,1,0,0,1.0,1,4,3,1,3,4,2,2795,24,1,Yes,True,8,184.12,2.58,185.15,5.97,3.25,2.31,4.7,6.85,6.65,6.05,0.95,13.87,0.14,4.3,2.75,0.5,3.0,-0.75,-27.27,-1.5,-1.0,4.75,0.96,4.5,0.25,5.26,0.26,0.0,91.82,3.9,92.8,-3.62,-3.95,-0.93,-6.0,25.58,3.37,24.95,1.32,5.18,0.39,2.5,4.3,0.5,4.15,-0.5,-11.63,-1.0,-0.5,1.75,0.5,1.65,0.75,42.85,1.5,0.9,1.75,0.59,1.55,-0.35,-20.0,-0.59,-1.2,17.8,GREEN,GREEN,17.9,1.0
P-001128,2025-10-01,10,180.9,7.9,3,4,93.7,24.7,2,1.59,4.6,1.0,2.0,4.4,3.9,4.0,4.1,2.1,True,-0.0,-0.1,-0.082,0.208,0.037,0.04,0.026,0.193,0,0,1,1,False,None,Base,0,0,None,60,RM657,32,Male,Research & Development,Laboratory Technician,1,4,Life Sciences,Single,25,Travel_Rarely,Yes,1,1,0,0,1.0,1,4,3,1,3,4,2,2795,24,1,Yes,True,9,185.42,4.01,185.65,-4.52,-2.44,-1.13,-9.2,8.8,4.88,8.2,-0.9,-10.23,-0.18,0.1,2.5,0.58,2.5,0.5,20.0,0.87,1.0,5.0,0.82,5.0,-1.0,-20.0,-1.22,-1.0,90.08,3.42,89.8,3.62,4.02,1.06,5.5,26.75,2.52,26.2,-2.05,-7.66,-0.81,-2.2,4.25,0.5,4.15,0.35,8.24,0.7,0.8,1.95,0.53,1.95,-0.95,-48.72,-1.78,-1.5,1.67,0.62,1.4,0.43,25.37,0.69,0.7,17.9,GREEN,GREEN,11.5,1.0
P-001128,2025-11-01,11,177.6,2.9,0,4,96.1,15.7,2,1.46,4.8,1.1,1.1,3.9,5.0,4.1,4.0,1.6,True,-0.0,-0.1,-0.366,0.048,0.016,0.123,-0.013,0.246,0,0,1,1,False,None,Base,0,0,None,60,RM657,32,Male,Research & Development,Laboratory Technician,1,4,Life Sciences,Single,25,Travel_Rarely,Yes,1,1,0,0,1.0,1,4,3,1,3,4,2,2795,24,1,Yes,True,10,184.18,4.56,183.15,-6.58,-3.57,-1.44,-3.3,8.62,4.9,7.85,-5.72,-66.38,-1.17,-5.0,2.75,0.5,3.0,-2.75,-100.0,-4.0,-3.0,5.0,0.82,5.0,-1.0,-20.0,-1.22,0.0,90.65,3.88,90.95,5.45,6.01,1.41,2.4,26.55,2.68,25.8,-10.85,-40.87,-4.0,-9.0,4.4,0.5,4.45,0.4,9.09,0.8,0.2,1.85,0.69,1.95,-0.75,-40.54,-1.09,0.1,1.88,0.59,1.75,-0.27,-14.67,-0.47,-0.5,11.5,GREEN,GREEN,27.8,1.0
P-001128,2025-12-01,12,181.3,5.1,4,3,92.4,24.4,2,1.38,,,,,,,,,False,-0.0,0.2,0.559,-0.166,0.027,-0.122,-0.033,0.164,0,0,1,1,False,None,Base,1,8,Medical/Authorized,120,RM657,32,Male,Research & Development,Laboratory Technician,1,4,Life Sciences,Single,25,Travel_Rarely,Yes,1,1,0,0,1.0,1,4,3,1,3,4,2,2795,24,1,Yes,True,11,183.5,5.44,183.15,-2.2,-1.2,-0.4,3.7,5.52,2.7,5.65,-0.43,-7.69,-0.16,2.2,2.0,1.41,2.5,2.0,100.0,1.41,4.0,4.5,0.58,4.5,-1.5,-33.33,-2.6,-1.0,93.05,3.39,93.95,-0.65,-0.7,-0.19,-3.7,22.92,4.94,24.55,1.47,6.43,0.3,8.7,4.38,0.5,4.45,,,,0.0,1.55,0.69,1.35,,,,0.0,1.92,0.54,1.85,,,,0.0,27.8,GREEN,,,0.62
P-001129,2025-01-01,1,176.1,5.1,4,4,89.9,24.3,2,1.64,3.9,1.4,2.1,4.7,3.9,4.0,4.3,2.2,True,-0.036,-0.1,-0.189,-0.013,0.021,-0.061,0.041,0.11,0,0,1,1,False,None,Base,0,0,None,115,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,False,0,188.77,1.0,188.77,-12.67,-6.71,-4.0,0.0,14.69,1.0,14.69,-9.59,-65.28,-4.0,0.0,3.22,1.0,3.22,0.78,24.07,0.78,0.0,5.72,1.0,5.72,-1.72,-30.06,-1.72,0.0,79.68,1.0,79.68,10.22,12.83,4.0,0.0,35.69,1.0,35.69,-11.39,-31.92,-4.0,0.0,3.7,1.0,3.7,0.2,5.28,0.2,0.0,2.41,1.0,2.41,-1.01,-41.98,-1.01,0.0,2.22,1.0,2.22,-0.02,-0.77,-0.02,0.0,24.7,GREEN,GREEN,20.7,1.0
P-001129,2025-02-01,2,180.6,6.7,1,5,93.1,21.5,2,1.56,3.6,1.4,1.9,4.0,3.9,3.2,4.2,1.3,True,-0.019,-0.1,-0.118,-0.077,0.022,-0.086,0.018,0.18,0,0,1,1,False,None,Base,0,0,None,115,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,False,1,176.1,1.0,176.1,4.5,2.56,4.0,4.5,5.1,1.0,5.1,1.6,31.37,1.6,1.6,4.0,1.0,4.0,-3.0,-75.0,-3.0,-3.0,4.0,1.0,4.0,1.0,25.0,1.0,1.0,89.9,1.0,89.9,3.2,3.56,3.2,3.2,24.3,1.0,24.3,-2.8,-11.52,-2.8,-2.8,3.9,1.0,3.9,-0.3,-7.69,-0.3,-0.3,1.4,1.0,1.4,0.0,0.0,0.0,0.0,2.2,1.0,2.2,-0.9,-40.91,-0.9,-0.9,20.7,GREEN,GREEN,23.8,1.0
P-001129,2025-03-01,3,177.2,9.6,1,4,86.3,23.3,2,2.07,4.6,1.6,1.7,4.5,3.8,3.6,4.3,2.5,True,-0.005,0.2,0.088,0.266,0.091,0.129,0.162,0.029,0,0,1,1,False,None,Base,1,9,Annual,115,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,False,2,178.35,3.18,178.35,-1.15,-0.64,-0.36,-3.4,5.9,1.13,5.9,3.7,62.71,3.27,2.9,2.5,2.12,2.5,-1.5,-60.0,-0.71,0.0,4.5,0.71,4.5,-0.5,-11.11,-0.71,-1.0,91.5,2.26,91.5,-5.2,-5.68,-2.3,-6.8,22.9,1.98,22.9,0.4,1.75,0.2,1.8,3.75,0.5,3.75,0.85,22.67,1.7,1.0,1.4,0.5,1.4,0.2,14.28,0.4,0.2,1.75,0.64,1.75,0.75,42.85,1.18,1.2,23.8,GREEN,GREEN,20.1,1.0
P-001129,2025-04-01,4,178.6,5.9,1,5,91.7,19.7,2,1.18,4.0,2.1,1.9,4.1,4.0,4.0,3.9,1.5,True,-0.09,-0.1,-0.155,-0.133,0.05,-0.02,-0.093,0.148,0,0,1,1,False,None,Base,0,0,None,115,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,3,177.97,2.35,177.2,0.63,0.36,0.27,1.4,7.13,2.28,6.7,-1.23,-17.29,-0.54,-3.7,2.0,1.73,1.0,-1.0,-50.0,-0.58,0.0,4.33,0.58,4.0,0.67,15.38,1.15,1.0,89.77,3.4,89.9,1.93,2.15,0.57,5.4,23.03,1.42,23.3,-3.33,-14.47,-2.35,-3.6,4.03,0.51,3.9,-0.03,-0.83,-0.06,-0.6,1.47,0.5,1.4,0.63,43.18,1.27,0.5,2.0,0.62,2.2,-0.5,-25.0,-0.8,-1.0,20.1,GREEN,GREEN,22.2,1.0
P-001129,2025-05-01,5,181.1,8.8,4,7,93.1,29.9,2,1.97,3.7,2.1,2.2,3.9,5.0,3.9,4.6,1.3,True,-0.001,0.2,0.513,-0.08,0.074,-0.034,0.134,0.181,0,0,1,1,False,None,Base,1,9,Annual,60,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,4,178.12,1.94,177.9,2.97,1.67,1.53,2.5,6.82,1.96,6.3,1.98,28.94,1.01,2.9,1.75,1.5,1.0,2.25,128.56,1.5,3.0,4.5,0.58,4.5,2.5,55.55,4.0,2.0,90.25,2.94,90.8,2.85,3.16,0.97,1.4,22.2,2.03,22.4,7.7,34.68,3.79,10.2,4.03,0.5,3.95,-0.33,-8.07,-0.65,-0.3,1.62,0.5,1.5,0.48,29.23,0.95,0.0,1.88,0.57,1.85,-0.57,-30.67,-1.01,-0.2,22.2,GREEN,GREEN,20.1,1.0
P-001129,2025-06-01,6,182.7,7.0,2,4,94.2,23.5,2,1.7,,,,,,,,,False,-0.0,-0.1,-0.214,0.094,0.034,0.083,0.058,0.204,0,0,1,1,False,None,Base,0,0,None,60,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,5,179.38,1.81,179.6,3.32,1.85,1.84,1.6,7.75,1.74,7.75,-0.75,-9.68,-0.43,-1.8,1.75,1.5,1.0,0.25,14.28,0.17,-2.0,5.25,1.26,5.0,-1.25,-23.81,-0.99,-3.0,91.05,3.23,92.4,3.15,3.46,0.97,1.1,23.6,4.45,22.4,-0.1,-0.42,-0.02,-6.4,3.97,0.5,3.85,,,,0.0,1.8,0.5,1.85,,,,0.0,1.65,0.57,1.4,,,,0.0,20.1,GREEN,GREEN,13.9,0.62
P-001129,2025-07-01,7,178.0,5.0,2,6,92.0,22.8,2,1.73,4.2,1.6,1.4,4.3,3.6,4.3,3.5,1.0,True,-0.0,0.2,-0.029,0.045,0.046,0.071,0.066,0.156,0,0,1,1,False,None,Base,1,10,Annual,60,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,6,179.9,2.47,179.85,-1.9,-1.06,-0.77,-4.7,7.82,1.68,7.9,-2.82,-36.1,-1.68,-2.0,2.0,1.41,1.5,0.0,0.0,0.0,0.0,5.0,1.41,4.5,1.0,20.0,0.71,2.0,91.32,3.5,92.4,0.67,0.74,0.19,-2.2,24.1,4.24,23.4,-1.3,-5.39,-0.31,-0.7,4.1,0.5,4.0,0.1,2.44,0.2,0.0,1.93,0.5,2.1,-0.33,-17.24,-0.67,0.0,1.77,0.64,1.5,-0.77,-43.39,-1.19,0.0,13.9,GREEN,GREEN,15.2,1.0
P-001129,2025-08-01,8,179.6,2.5,1,4,96.4,18.8,2,1.86,3.9,2.1,1.5,3.9,4.1,4.3,4.1,1.7,True,-0.014,-0.1,-0.173,-0.065,0.056,0.016,0.104,0.254,0,0,1,1,False,None,Base,0,0,None,60,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,7,180.1,2.19,179.85,-0.5,-0.28,-0.23,1.6,6.68,1.64,6.45,-4.18,-62.55,-2.55,-2.5,2.25,1.26,2.0,-1.25,-55.55,-0.99,-1.0,5.5,1.29,5.5,-1.5,-27.27,-1.16,-2.0,92.75,1.14,92.55,3.65,3.94,3.21,4.4,23.98,4.28,23.15,-5.17,-21.58,-1.21,-4.0,3.97,0.5,4.0,-0.07,-1.68,-0.13,-0.3,1.93,0.5,2.1,0.17,8.62,0.33,0.5,1.27,0.5,1.3,0.43,34.21,0.87,0.7,15.2,GREEN,GREEN,19.9,1.0
P-001129,2025-09-01,9,181.6,6.0,3,5,96.7,25.3,2,2.0,3.7,1.9,2.0,4.4,4.3,4.8,3.9,2.0,True,-0.005,-0.1,0.341,-0.071,0.076,0.005,0.142,0.26,0,0,1,1,False,None,Base,0,0,None,60,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,8,180.35,2.01,180.35,1.25,0.69,0.62,2.0,5.83,2.71,6.0,0.17,3.0,0.06,3.5,2.25,1.26,2.0,0.75,33.33,0.6,2.0,5.25,1.5,5.0,-0.25,-4.76,-0.17,1.0,93.92,1.88,93.65,2.78,2.95,1.48,0.3,23.75,4.59,23.15,1.55,6.53,0.34,6.5,3.93,0.5,3.9,-0.23,-5.93,-0.47,-0.2,1.93,0.5,2.1,-0.03,-1.72,-0.07,-0.2,1.33,0.5,1.3,0.67,50.0,1.33,0.3,19.9,GREEN,GREEN,17.0,1.0
P-001129,2025-10-01,10,179.3,7.6,1,5,94.4,20.4,2,1.27,4.4,2.1,2.1,3.7,3.6,3.7,3.4,1.5,True,-0.0,0.2,-0.194,0.217,0.04,-0.012,-0.067,0.209,0,0,1,1,False,None,Base,1,10,Annual,90,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,9,180.47,2.09,180.6,-1.17,-0.65,-0.56,-2.3,5.12,1.93,5.5,2.47,48.29,1.28,1.6,2.0,0.82,2.0,-1.0,-50.0,-1.22,-2.0,4.75,0.96,4.5,0.25,5.26,0.26,0.0,94.83,2.19,95.3,-0.43,-0.45,-0.19,-2.3,22.6,2.74,23.15,-2.2,-9.73,-0.8,-4.9,3.93,0.5,3.9,0.47,11.86,0.93,0.7,1.87,0.5,1.9,0.23,12.5,0.47,0.2,1.57,0.51,1.7,-0.07,-4.26,-0.13,-0.5,17.0,GREEN,GREEN,18.3,1.0
P-001129,2025-11-01,11,181.2,7.9,0,5,91.3,21.3,2,1.73,4.2,2.2,2.6,3.8,3.9,3.7,4.2,1.7,True,-0.034,-0.1,0.044,-0.053,0.038,0.007,0.066,0.14,0,0,1,1,False,None,Base,0,0,None,90,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,10,179.62,1.49,179.45,1.57,0.88,1.06,1.9,5.28,2.14,5.5,2.62,49.76,1.23,0.3,1.75,0.96,1.5,-1.75,-99.99,-1.83,-1.0,5.0,0.82,5.0,0.0,0.0,0.0,0.0,94.88,2.17,95.4,-3.58,-3.77,-1.65,-3.1,21.82,2.84,21.6,-0.52,-2.41,-0.18,0.9,4.05,0.5,4.05,0.15,3.7,0.3,-0.2,1.92,0.5,2.0,0.28,14.28,0.55,0.1,1.55,0.5,1.6,0.15,9.68,0.3,0.2,18.3,GREEN,GREEN,24.6,1.0
P-001129,2025-12-01,12,181.3,5.9,4,5,93.1,24.9,2,1.0,4.0,1.8,1.5,3.9,4.1,4.0,4.1,2.1,True,-0.04,-0.1,0.172,-0.055,0.072,-0.085,-0.143,0.179,0,0,1,1,False,None,Base,0,0,None,90,RM658,29,Female,Research & Development,Laboratory Technician,1,1,Medical,Divorced,7,Travel_Rarely,No,8,4,3,0,3.0,1,4,2,3,3,3,5,2532,14,6,No,True,11,180.42,1.14,180.4,0.88,0.48,0.76,0.1,6.0,2.48,6.8,-0.1,-1.67,-0.04,-2.0,1.25,1.26,1.0,2.75,219.98,2.19,4.0,4.75,0.5,5.0,0.25,5.26,0.5,0.0,94.7,2.49,95.4,-1.6,-1.69,-0.64,1.8,21.45,2.77,20.85,3.45,16.08,1.25,3.6,4.05,0.5,4.05,-0.05,-1.23,-0.1,-0.2,2.08,0.5,2.1,-0.28,-13.25,-0.55,-0.4,1.72,0.5,1.7,0.38,21.74,0.75,0.4,24.6,GREEN,,,1.0
P-001130,2025-01-01,1,167.9,6.2,0,4,92.9,13.1,2,1.0,4.4,1.5,1.8,4.0,4.1,3.4,4.3,1.0,True,-0.0,0.2,-0.563,0.1,0.094,0.076,-0.142,0.176,0,0,1,1,False,None,Base,1,10,Casual,81,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,False,0,188.77,1.0,188.77,-20.87,-11.05,-4.0,0.0,14.69,1.0,14.69,-8.49,-57.8,-4.0,0.0,3.22,1.0,3.22,-3.22,-100.0,-3.22,0.0,5.72,1.0,5.72,-1.72,-30.06,-1.72,0.0,79.68,1.0,79.68,13.22,16.59,4.0,0.0,35.69,1.0,35.69,-22.59,-63.3,-4.0,0.0,3.7,1.0,3.7,0.7,18.78,0.7,0.0,2.41,1.0,2.41,-0.91,-37.83,-0.91,0.0,2.22,1.0,2.22,-1.22,-54.89,-1.22,0.0,12.4,GREEN,GREEN,18.4,1.0
P-001130,2025-02-01,2,163.0,5.1,1,5,87.5,15.2,2,1.35,4.2,2.2,1.6,4.2,3.7,4.0,4.3,2.0,True,-0.0,-0.1,0.157,-0.041,0.036,-0.015,-0.043,0.055,0,0,1,1,False,None,Base,0,0,None,81,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,False,1,167.9,1.0,167.9,-4.9,-2.92,-4.0,-4.9,6.2,1.0,6.2,-1.1,-17.74,-1.1,-1.1,0.0,1.0,0.0,1.0,300.0,1.0,1.0,4.0,1.0,4.0,1.0,25.0,1.0,1.0,92.9,1.0,92.9,-5.4,-5.81,-4.0,-5.4,13.1,1.0,13.1,2.1,16.03,2.1,2.1,4.4,1.0,4.4,-0.2,-4.55,-0.2,-0.2,1.5,1.0,1.5,0.7,46.66,0.7,0.7,1.0,1.0,1.0,1.0,99.99,1.0,1.0,18.4,GREEN,GREEN,20.5,1.0
P-001130,2025-03-01,3,172.6,5.5,4,5,96.2,23.5,2,1.93,4.2,1.3,2.2,3.6,4.6,3.7,3.9,1.3,True,-0.009,0.2,0.551,-0.015,0.09,0.112,0.122,0.248,0,0,1,1,False,None,Base,1,9,Annual,60,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,False,2,165.45,3.46,165.45,7.15,4.32,2.06,9.6,5.65,0.78,5.65,-0.15,-2.65,-0.19,0.4,0.5,0.71,0.5,3.5,300.0,4.0,3.0,4.5,0.71,4.5,0.5,11.11,0.71,0.0,90.2,3.82,90.2,6.0,6.65,1.57,8.7,14.15,1.48,14.15,9.35,66.08,4.0,8.3,4.3,0.5,4.3,-0.1,-2.33,-0.2,0.0,1.85,0.5,1.85,-0.55,-29.73,-1.1,-0.9,1.5,0.71,1.5,-0.2,-13.33,-0.28,-0.7,20.5,GREEN,GREEN,16.6,1.0
P-001130,2025-04-01,4,168.8,7.4,2,5,89.1,19.7,2,1.42,3.4,1.9,2.1,4.0,3.4,4.3,4.7,1.7,True,-0.0,-0.1,-0.162,-0.17,0.022,-0.072,-0.022,0.09,0,0,1,1,False,None,Base,0,0,None,60,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,True,3,167.83,4.8,167.9,0.97,0.58,0.2,-3.8,5.6,0.56,5.5,1.8,32.14,3.23,1.9,1.67,2.08,1.0,0.33,20.0,0.16,-2.0,4.67,0.58,5.0,0.33,7.14,0.58,0.0,92.2,4.39,92.9,-3.1,-3.36,-0.71,-7.1,17.27,5.5,15.2,2.43,14.09,0.44,-3.8,4.27,0.5,4.2,-0.87,-20.31,-1.73,-0.8,1.67,0.5,1.5,0.23,14.0,0.47,0.6,1.43,0.51,1.3,0.27,18.6,0.52,0.4,16.6,GREEN,GREEN,12.9,1.0
P-001130,2025-05-01,5,172.8,9.7,0,4,92.6,18.1,2,1.69,4.4,2.2,1.3,4.0,3.8,4.6,4.6,1.4,True,-0.119,-0.1,-0.082,0.266,0.039,0.173,0.054,0.168,0,0,1,1,False,None,Base,0,0,None,60,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,True,4,168.08,3.95,168.35,4.73,2.81,1.2,4.0,6.05,1.01,5.85,3.65,60.33,3.62,2.3,1.75,1.71,1.5,-1.75,-99.99,-1.02,-2.0,4.75,0.5,5.0,-0.75,-15.79,-1.5,-1.0,91.42,3.91,91.0,1.17,1.29,0.3,3.5,17.88,4.65,17.45,0.23,1.26,0.05,-1.6,4.05,0.5,4.2,0.35,8.64,0.7,1.0,1.72,0.5,1.7,0.48,27.53,0.95,0.3,1.5,0.5,1.5,-0.1,-6.67,-0.2,-0.3,12.9,GREEN,GREEN,17.6,1.0
P-001130,2025-06-01,6,180.5,8.5,0,6,90.4,22.0,2,1.69,3.7,2.3,2.2,4.6,4.4,4.9,5.0,1.8,True,-0.078,-0.1,0.215,-0.148,0.05,-0.204,0.055,0.12,0,0,1,1,False,None,Base,0,0,None,60,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,True,5,169.3,4.59,170.7,11.2,6.62,2.44,7.7,6.92,2.1,6.45,1.58,22.74,0.75,-1.2,1.75,1.71,1.5,-1.75,-99.99,-1.02,0.0,4.75,0.5,5.0,1.25,26.32,2.5,2.0,91.35,3.87,90.85,-0.95,-1.04,-0.25,-2.2,19.12,3.46,18.9,2.88,15.03,0.83,3.9,4.05,0.5,4.2,-0.35,-8.64,-0.7,-0.7,1.9,0.5,2.05,0.4,21.05,0.8,0.1,1.6,0.5,1.55,0.2,12.5,0.4,0.4,17.6,GREEN,GREEN,17.8,1.0
P-001130,2025-07-01,7,169.3,5.1,1,3,87.2,17.0,2,1.73,,,,,,,,,False,-0.001,-0.1,-0.226,0.249,0.064,0.073,0.067,0.05,0,0,1,1,False,None,Base,0,0,None,60,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,True,6,173.68,4.91,172.7,-4.38,-2.52,-0.89,-11.2,7.78,1.78,7.95,-2.68,-34.4,-1.5,-3.4,1.5,1.91,1.0,-0.5,-33.33,-0.26,1.0,5.0,0.82,5.0,-2.0,-40.0,-2.45,-3.0,92.07,3.11,91.5,-4.87,-5.29,-1.57,-3.2,20.82,2.4,20.85,-3.82,-18.37,-1.6,-5.0,3.93,0.5,3.95,,,,0.0,1.92,0.5,2.05,,,,0.0,1.55,0.5,1.55,,,,0.0,17.8,GREEN,GREEN,18.3,0.62
P-001130,2025-08-01,8,175.1,6.1,2,6,88.1,21.7,2,1.19,3.8,2.4,2.1,4.6,3.6,3.7,4.1,1.6,True,-0.0,-0.1,0.273,-0.183,0.061,-0.132,-0.087,0.068,0,0,1,1,False,None,Base,0,0,None,60,RM659,44,Male,Research & Development,Research Scientist,1,2,Life Sciences,Married,9,Travel_Rarely,Yes,8,8,7,7,1.0,2,1,3,3,4,3,0,2559,13,1,No,True,7,172.85,5.4,171.05,2.25,1.3,0.42,5.8,7.67,1.96,7.95,-1.57,-20.52,-0.8,1.0,0.75,0.96,0.5,1.25,166.64,1.31,1.0,4.5,1.29,4.5,1.5,33.33,1.16,3.0,89.82,2.27,89.75,-1.72,-1.92,-0.76,0.9,19.2,2.17,18.9,2.5,13.02,1.15,4.7,3.83,0.51,3.7,-0.03,-0.87,-0.06,0.0,2.13,0.5,2.2,0.27,12.5,0.53,0.0,1.63,0.5,1.7,-0.03,-2.04,-0.07,0.0,18.3,GREEN,GREEN,18.8,1.0
